"Course Term Select","SCABASE Start Term","Subj Code","Course Number","Course Desc","College Code","College Desc","Division Code","Division Desc","Dept Code","Dept Desc","Status Code","Status Desc","Credit Hours","Level1 Code","Level2 Code","Level3 Code","Attribute Level Code","Course Long Desc","Exclude From ART/Degree Classification","Web Semester Code","Web Semester Desc","MOMD Ind","WHM Ind","Web Display Ind","CRN","Section Camp Code","Section Camp Desc","Maximum Enrollment","Module Creation Date","Module Lead Name","Module Lead ID","Elective Ind","Section Status Code","SCABASE End Term"
"002026","002025","06","40652","LM Algori & High Freq Trad Dub","13","College Eng and Physical Sci","029","Mathematics","029","Mathematics","A","Active","10","GT","","","LM","LM Algorithmic and High Frequency Trading","N","5","Semester 1","N","N","Y","","","","","2024/09/02 00:00:00","","","","","999999"
"002026","002020","07","33930","LI Corporate Finance (Sing)","12","College Social Sciences","012","Birmingham Business School","247","Finance","A","Active","20","UG","","","LI","LI Corporate Finance (Singapore)","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002025","07","40746","LC Economics for Business","12","College Social Sciences","012","Birmingham Business School","261","Management","A","Active","20","UG","","","LC","LC Economics for Business","N","6","Semester 2","N","N","Y","","","","","2024/10/15 00:00:00","","","","","999999"
"002026","002024","11","40614","LM Coach Mento & Devel Educa","12","College Social Sciences","020","School of Education","228","Teacher Education","A","Active","20","GT","","","LM","LM Coaching, Mentoring and Developing Educators","N","5","Semester 1","N","N","Y","","","","","2024/08/08 00:00:00","","","","","999999"
"002026","002025","09","40762","LC Science for Humanities 1","11","College Arts and Law","050","Phil, Theology and Religion","213","Phil, Theol & Religion","D","Dormant (but will run later)","20","UG","","","LC","LC Science for Humanities 1","N","6","Semester 2","N","N","Y","","","","","2024/10/16 00:00:00","","","","","999999"
"002026","002024","09","40763","LH Anthropolog of th Middl Eas","11","College Arts and Law","047","History and Cultures","108","African Studies & Anthropology","A","Active","20","UG","","","LH","LH Anthropology of the Middle East","N","5","Semester 1","N","N","Y","","","","","2024/10/16 00:00:00","","","","","999999"
"002026","002025","08","40769","LI Principles of Torts Law","11","College Arts and Law","027","Birmingham Law School","027","Law","A","Active","20","UG","","","LI","LI Principles of Torts Law","N","5","Semester 1","N","N","Y","","","","","2024/10/16 00:00:00","","","","","999999"
"002026","002019","07","31686","LC Intro Market + Comm (Dub)","12","College Social Sciences","012","Birmingham Business School","197","Marketing","A","Active","20","UG","","","LC","LC Introduction to Marketing and Communications","N","6","Semester 2","N","N","Y","","","","","","","","","","999999"
"002026","002024","03","40787","LM Urban Mobilities DL 1","15","Corporate Services","079","Educational Enterprise","278","edX","A","Active","10","GT","","","LM","LM Urban Mobilities","N","5","Semester 1","N","N","Y","","","","","2024/10/24 00:00:00","","","","","999999"
"002026","002017","08","30170","LC Intro to Social Divisions","12","College Social Sciences","035","School of Soc Pol and Society","262","Soc Policy, Sociology & Crimin","A","Active","20","UG","","","LC","LC Introduction to Social Divisions","N","6","Semester 2","N","N","Y","","","","","","","","","","999999"
"002026","002017","08","30172","LC The Sociologica Imagination","12","College Social Sciences","035","School of Soc Pol and Society","262","Soc Policy, Sociology & Crimin","A","Active","20","UG","","","LC","LC The Sociological Imagination","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002024","03","40696","LF Human Biology","14","College Medicine and Health","063","MDS - College Hub (DNU)","207","MDS - College Hub","A","Active","20","UG","","","LF","LF Human Biology","N","9","1 or 2 or 1+2","N","N","Y","","","","","2024/09/25 00:00:00","","","","","999999"
"002026","002024","03","40697","LF Human Biology (Dub)","14","College Medicine and Health","063","MDS - College Hub (DNU)","207","MDS - College Hub","A","Active","20","UG","","","LF","LF Human Biology","N","6","Semester 2","N","N","Y","","","","","2024/09/25 00:00:00","","","","","999999"
"002026","002024","03","40686","LI Build Interdisciplin Expert","10","College Life and Env Sci","038","School of Bioscience","038","School of Biosciences","A","Active","0","UG","","","LI","LI Building Interdisciplinary Expertise","N","1","Full Term","N","N","Y","","","","","2024/09/19 00:00:00","","","","","999999"
"002026","002024","09","40688","LC Acad Eng Enh Prog (Sem 2)","15","Corporate Services","068","Academic Services","214","Birmingham International Acad","A","Active","0","UG","","","LC","LC Academic English Enhancement Programme (Semester 2)","N","6","Semester 2","N","N","Y","","","","","2024/09/19 00:00:00","","","","","999999"
"002026","002017","08","30176","LI Social Research II","12","College Social Sciences","035","School of Soc Pol and Society","262","Soc Policy, Sociology & Crimin","A","Active","20","UG","","","LI","LI Social Research II","N","6","Semester 2","N","N","Y","","","","","","","","","","999999"
"002026","002017","08","30400","LI Macroeconomics (Dubai)","12","College Social Sciences","012","Birmingham Business School","115","Economics","A","Active","20","UG","","","LI","LI Macroeconomics","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002024","10","40590","LC Production Skills","11","College Arts and Law","046","Eng, Drama, & Creative Studies","114","Drama and Theatre Arts","A","Active","10","UG","","","LC","LC Production Skills","N","6","Semester 2","N","N","Y","","","","","2024/08/05 00:00:00","","","","","999999"
"002026","002024","09","40601","LM Fr th Ne Po Pr & Posi DL","15","Corporate Services","079","Educational Enterprise","278","edX","D","Dormant (but will run later)","10","GT","","","LM","LM Framing the News: Power, Propaganda and Positionality DL","N","8","Semester 1 or 2","N","N","Y","","","","","2024/08/05 00:00:00","","","","","999999"
"002026","002025","02","40829","LM LUMC Alternati Paymen Model","14","College Medicine and Health","084","School of Health Sciences","216","Applied Health Sciences","A","Active","8","GT","","","LM","LM LUMC: Alternative Payment Models","N","6","Semester 2","N","N","Y","","","","","2024/10/27 00:00:00","","","","","999999"
"002026","002018","11","38127","LH Th De of An in Ch & Ad & Ap","12","College Social Sciences","020","School of Education","229","Education & Social Justice","A","Active","20","UG","","","LH","LH The Development of Anxiety in Childhood and Adolescence and Applications to Education","N","6","Semester 2","N","N","Y","","","","","","","","","","999999"
"002026","002025","01","40779","LM Cli ex sk + on-site cli pra","14","College Medicine and Health","084","School of Health Sciences","205","Pharmacy","A","Active","20","GT","","","LM","LM Clinical examination skills and on-site clinical practice","N","6","Semester 2","N","N","Y","","","","","2024/10/21 00:00:00","","","","","999999"
"002026","002024","09","41104","LI CAHA Study Tour","11","College Arts and Law","047","History and Cultures","239","Classics, AH and Archaeology","A","Active","20","UG","","","LI","LI CAHA Study Tour","N","6","Semester 2","N","N","Y","","","","","2024/11/04 00:00:00","","","","","999999"
"002026","002020","10","33583","LC Contemp Creat Writ A (PAT)","11","College Arts and Law","046","Eng, Drama, & Creative Studies","243","Film and Creative Writing","A","Active","10","UG","","","LC","LC Contemporary Creative Writing A","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002005","09","19622","LH Discourse and Society","11","College Arts and Law","046","Eng, Drama, & Creative Studies","237","Linguistics and Communication","A","Active","20","UG","","","LH","LH Discourse and Society","N","6","Semester 2","N","N","Y","","","","","","","","","","999999"
"002026","002023","04","40558","LM Desi Ther & Flui Syst IITM","13","College Eng and Physical Sci","056","Chemical Engineering","013","Chemical Engineering","A","Active","20","GT","","","LM","LM Design of Thermal and Fluid Systems","N","5","Semester 1","N","N","Y","","","","","2024/08/01 00:00:00","","","","","999999"
"002026","002023","04","40561","LM Finit Eleme Analy IITM","13","College Eng and Physical Sci","056","Chemical Engineering","013","Chemical Engineering","A","Active","20","GT","","","LM","LM Finite Element Analysis","N","5","Semester 1","N","N","Y","","","","","2024/08/01 00:00:00","","","","","999999"
"002026","002023","04","40564","LM Strateg Manag Innovat IITM","13","College Eng and Physical Sci","056","Chemical Engineering","013","Chemical Engineering","A","Active","20","GT","","","LM","LM Strategies for Managing Innovation","N","5","Semester 1","N","N","Y","","","","","2024/08/01 00:00:00","","","","","999999"
"002026","002024","07","40612","LM Manager Finance Exec Jul","12","College Social Sciences","012","Birmingham Business School","247","Finance","A","Active","10","GT","","","LM","LM Managerial Finance","N","4","Summer Period","N","N","Y","","","","","2024/08/06 00:00:00","","","","","999999"
"002026","002015","08","28591","LM So Wo Skill Val+App (SUTSW)","12","College Social Sciences","035","School of Soc Pol and Society","263","Social Work & Social Care","A","Active","10","GT","","","LM","LM Social Work Skills Values and Approaches (Step Up to Social Work)","N","6","Semester 2","N","N","Y","","","","","","","","","","999999"
"002026","002024","08","40619","LM Agen-base Modelli 0cr","12","College Social Sciences","054","COS - College Hub","200","COS - College Hub","A","Active","0","GT","","","LM","LM Agent-based Modelling","N","4","Summer Period","N","N","Y","","","","","2024/08/12 00:00:00","","","","","999999"
"002026","002020","09","40663","LC Ac Su f Dig Me & Co Y1 (S2)","15","Corporate Services","068","Academic Services","214","Birmingham International Acad","A","Active","0","UG","","","LC","LC Academic Success for Digital Media and Communications","N","6","Semester 2","N","N","Y","","","","","2024/09/05 00:00:00","","","","","999999"
"002026","002020","07","33175","LI Financial Reporting","12","College Social Sciences","012","Birmingham Business School","246","Accounting","A","Active","20","UG","","","LI","LI Financial Reporting","N","6","Semester 2","N","N","Y","","","","","","","","","","999999"
"002026","002023","09","38847","LI Latin 1","11","College Arts and Law","047","History and Cultures","239","Classics, AH and Archaeology","A","Active","20","UG","","","LI","LI Latin 1","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002024","07","40720","LM Apply Technol in Marketi DL","12","College Social Sciences","079","Educational Enterprise","278","edX","A","Active","10","GT","","","LM","LM Applying Technology in Marketing","N","","","N","N","Y","","","","","2024/10/02 00:00:00","","","","","999999"
"002026","002024","07","40732","LM Strategic Marketing DL","12","College Social Sciences","079","Educational Enterprise","278","edX","A","Active","10","GT","","","LM","LM Strategic Marketing","N","5","Semester 1","N","N","Y","","","","","2024/10/02 00:00:00","","","","","999999"
"002026","002024","03","40810","LM Sustainable Cities DL 2","15","Corporate Services","079","Educational Enterprise","278","edX","A","Active","10","GT","","","LM","LM Sustainable Cities","N","6","Semester 2","N","N","Y","","","","","2024/10/24 00:00:00","","","","","999999"
"002026","002024","03","40819","LM Urba Des & Plac Making DL 3","15","Corporate Services","079","Educational Enterprise","278","edX","A","Active","10","GT","","","LM","LM Urban Design and Place Making","N","4","Summer Period","N","N","Y","","","","","2024/10/24 00:00:00","","","","","999999"
"002026","002025","09","40852","LM Marke in th Crea & Cult Sec","11","College Arts and Law","046","Eng, Drama, & Creative Studies","208","Eng, Drama, Creative Studies","A","Active","20","GT","","","LM","LM Marketing in the Creative and Cultural Sector","N","5","Semester 1","N","N","Y","","","","","2024/10/29 00:00:00","","","","","999999"
"002026","002016","08","29399","LI Law of Torts","11","College Arts and Law","027","Birmingham Law School","027","Law","A","Active","20","UG","","","LI","LI Law of Torts","N","1","Full Term","N","N","Y","","","","","","","","","","999999"
"002026","002009","08","22352","LH Agency and Partnership","11","College Arts and Law","027","Birmingham Law School","027","Law","D","Dormant (but will run later)","20","UG","","","LH","LH Agency and Partnership","N","1","Full Term","N","N","Y","","","","","","","","","","999999"
"002026","002025","09","41120","LM Africa Migratio & Diasporas","11","College Arts and Law","047","History and Cultures","108","African Studies & Anthropology","A","Active","20","GT","","","LM","LM African Migration and Diasporas","N","6","Semester 2","N","N","Y","","","","","2024/11/13 00:00:00","","","","","999999"
"002026","002025","03","41202","LM Diss - MSc AI Implem (Heal)","14","College Medicine and Health","084","School of Health Sciences","216","Applied Health Sciences","A","Active","60","GT","","","LM","LM Dissertation - MSc AI Implementation (Healthcare)","N","4","Summer Period","N","N","Y","","","","","2024/12/11 00:00:00","","","","","999999"
