"College Code","College Desc","Division Code","Division Desc","Dept1 Short Desc","Dept2 Code","Dept2 Short Desc","Dept1 Code","Prog Code","Prog Short Title","Prog Long Title","ATAS Req’d Ind","Prog Mode Code","Prog Mode Desc","Campus Code","Campus Desc","Length","Degree Code","Degree Long Desc","Joint Honours Ind","Alt Qual Ind","Subject1 Code","Subject1 Desc","Subject2 Code","Subject2 Desc","Subject3 Code","Subject3 Desc","Delivering Institution 1 Code","Delivering Institution 1 Desc","Delivering Institution 2 Code","Delivering Institution 2 Desc","Delivering Institution 3 Code","Delivering Institution 3 Desc","UOM Code","UOM Desc","Major Dept Code","Major Dept Short Desc","Reg Body Code","Reg Body Desc"
"11","College Arts and Law","047","History and Cultures","Classics, AH and Archaeology","236","English Literature","239","459H","BA Cla Lit + Civ w Eng Lit FT","Classical Literature and Civilisation with English Literature","N","01","Full-time","B","Birmingham","3","003","Bachelor of Arts","N","N","Q320","English literature","Q800","Classical studies","","","0110","University of Birmingham","","","","","1","Year(s)","239","Classics, AH and Archaeology","",""
"12","College Social Sciences","053","Government","Birmingham Leadership Inst","","","275","003H","PGDip Syst Thin + Lead Prac PT","Systems Thinking & Leadership Practitioner","N","31","Part-time.","B","Birmingham","27","175","Postgraduate Diploma","N","N","N200","Management studies","N220","Institutional management","","","0110","University of Birmingham","","","","","2","Months","275","Birmingham Leadership Inst","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Drama and Theatre Arts","236","English Literature","114","052H","BA Drama with Eng Lit w YA FT","Drama with English Literature with Year Abroad","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","Q320","English literature","W400","Drama","","","0110","University of Birmingham","","","","","1","Year(s)","114","Drama and Theatre Arts","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Geography","","","022","148B","PhD Geography (non ATAS) 4 Yrs","","N","01","Full-time","B","Birmingham","3","057","Doctor of Philosophy","N","N","L700","Human & social geography","","","","","0110","University of Birmingham","","","","","1","Year(s)","022","Geography","",""
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","228I","BA Li Ar & Sc (En Li & Soc) FT","Liberal Arts and Sciences (Politics)","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Birmingham Medical School","","","215","034C","MSc by Res Clin Sc PT Lab A300","","N","31","Part-time.","B","Birmingham","2","071","Master of Science","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","","","","","1","Year(s)","215","Birmingham Medical School","",""
"13","College Eng and Physical Sci","016","Computer Science","Computer Science","","","016","3763","MPhil Sch Computer Sci FT AQ","","N","01","Full-time","B","Birmingham","12","079","Master of Philosophy","N","Y","I100","Computer science","","","","","0110","University of Birmingham","","","","","2","Months","016","Computer Science","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Dentistry","","","018","260H","PhD Dent MRC AIM ATAS FT","","Y","01","Full-time","B","Birmingham","3","057","Doctor of Philosophy","N","N","C500","Microbiology","","","","","0110","University of Birmingham","","","","","1","Year(s)","018","Dentistry","",""
"11","College Arts and Law","027","Birmingham Law School","Law","016","Computer Science","027","238I","LLB Law w Y in Hea & Wel (Dub)","Law with Year in Computer Science","N","01","Full-time","B","Birmingham","4","017","Bachelor of Laws","N","N","M200","Law by topic","C600","Sports science","C848","Psychology of mental health","0110","University of Birmingham","","","","","1","Year(s)","027","Law","",""
"13","College Eng and Physical Sci","016","Computer Science","Computer Science","","","016","264H","PhD Com Sc MRC AIM Non-ATAS FT","","Y","01","Full-time","B","Birmingham","36","057","Doctor of Philosophy","N","N","I100","Computer science","","","","","0110","University of Birmingham","","","","","2","Months","016","Computer Science","",""
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","400G","BSc Nat Sci (Computer Sci)","Natural Sciences (Computer Science)","N","01","Full-time","B","Birmingham","4","004","Bachelor of Science","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","","","140","073D","PhD Dept of Philosophy FT M4C","","N","01","Full-time","B","Birmingham","36","057","Doctor of Philosophy","N","N","V500","Philosophy","","","","","0110","University of Birmingham","","","","","2","Months","140","Philosophy","",""
"14","College Medicine and Den Sci","067","Inst of Immunol + Immunoth","Inst of Immunol + Immunoth","","","173","045C","PhD Immuno & Immunot PT (A300)","","N","31","Part-time.","B","Birmingham","6","057","Doctor of Philosophy","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","","","","","1","Year(s)","173","Inst of Immunol + Immunoth","",""
"14","College Medicine and Den Sci","067","Inst of Immunol + Immunoth","Inst of Immunol + Immunoth","","","173","9460","MSc by Research Immunity & Inf","","N","31","Part-time.","B","Birmingham","24","071","Master of Science","N","N","A990","Medicine & dentistry not elsewhere","","","","","0110","University of Birmingham","","","","","2","Months","173","Inst of Immunol + Immunoth","",""
"10","College Life and Env Sci","038","School of Bioscience","School of Biosciences","016","Computer Science","038","389H","MSci Biochem w Yr CS FT","Biochemistry with Year in Computer Science","N","01","Full-time","B","Birmingham","4","096","Master in Science","N","N","C700","Molecular biology, biophysics & bi","I100","Computer science","","","0110","University of Birmingham","","","","","1","Year(s)","038","School of Biosciences","",""
"12","College Social Sciences","035","School of Social Policy","Soc Policy, Sociology & Crimin","","","262","349H","DipHE Criminology FT AQ","Criminology","N","01","Full-time","B","Birmingham","2","097","Diploma of Higher Education","N","Y","L311","Applied criminology","","","","","0110","University of Birmingham","","","","","1","Year(s)","262","Soc Policy, Sociology & Crimin","",""
"14","College Medicine and Den Sci","067","Inst of Immunol + Immunoth","Inst of Immunol + Immunoth","","","173","865E","PhD Ins of Imm + Imm (UoMi-Bi)","","N","01","Full-time","J","Joint Institutions","3","057","Doctor of Philosophy","N","N","C550","Immunology","","","","","0110","University of Birmingham","Z988","University of Milan-Bicocca","","","1","Year(s)","173","Inst of Immunol + Immunoth","",""
"12","College Social Sciences","012","Birmingham Business School","Management","","","261","666H","BSc Bu Man w Comm w Ye Civ Lea","Business Management with Communications with Year in Civic Leadership","N","01","Full-time","B","Birmingham","4","004","Bachelor of Science","N","N","N190","Business studies not elsewhere clas","","","","","0110","University of Birmingham","","","","","1","Year(s)","261","Management","",""
"13","College Eng and Physical Sci","014","Chemistry","Chemistry","","","014","9232","MSc by Research School of Chem","","Y","01","Full-time","B","Birmingham","12","071","Master of Science","N","N","F100","Chemistry","","","","","0110","University of Birmingham","","","","","2","Months","014","Chemistry","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Earth and Environ Sciences","","","019","6607","PhD Div Env Health Risk Mgt PT","","Y","31","Part-time.","B","Birmingham","72","057","Doctor of Philosophy","N","N","F800","","","","","","0110","University of Birmingham","","","","","2","Months","019","Earth and Environ Sciences","",""
"13","College Eng and Physical Sci","058","Metallurgy and Materials","Metallurgy & Materials","","","031","9188","MSc by Research Dept of Met + ","","Y","01","Full-time","B","Birmingham","12","071","Master of Science","N","N","J200","Metallurgy","","","","","0110","University of Birmingham","","","","","2","Months","031","Metallurgy & Materials","",""
"10","College Life and Env Sci","033","School of Psychology","School of Psychology","","","033","585H","BSc Psych w Int FY FT Sep Dub","Psychology with Integrated Foundation Year","N","01","Full-time","U","Dubai","4","004","Bachelor of Science","N","N","C800","","","","","","0110","University of Birmingham","","","","","1","Year(s)","033","School of Psychology","",""
"11","College Arts and Law","027","Birmingham Law School","Law","","","027","701G","LLM (Int Dispute Res) FT Dubai","(International Dispute Resolution)","N","01","Full-time","U","Dubai","12","045","Master of Laws","N","N","M100","Law by area","","","","","0110","University of Birmingham","","","","","2","Months","027","Law","",""
"11","College Arts and Law","047","History and Cultures","African Studies & Anthropology","","","108","563A","MA by Res Afri St + Anthrop PT","","N","31","Part-time.","B","Birmingham","2","094","Master of Arts","N","N","L600","Anthropology","T500","African studies","","","0110","University of Birmingham","","","","","1","Year(s)","108","African Studies & Anthropology","",""
"11","College Arts and Law","047","History and Cultures","History","","","225","514H","MRes History PT","History","N","31","Part-time.","B","Birmingham","2","110","Master of Research","N","N","V100","History by period","","","","","0110","University of Birmingham","","","","","1","Year(s)","225","History","",""
"10","College Life and Env Sci","038","School of Bioscience","School of Biosciences","","","038","677H","BSc Biochem (M&I) St Con Eu FT","Biochemistry (Microbiology and Infection) with Study in Continental Europe","N","01","Full-time","B","Birmingham","4","004","Bachelor of Science","N","N","C700","Molecular biology, biophysics & bi","","","","","0110","University of Birmingham","","","","","1","Year(s)","038","School of Biosciences","",""
"13","College Eng and Physical Sci","056","Chemical Engineering","Chemical Engineering","","","013","003E","PGDip Adv Chem Eng w Biopr FT","Advanced Chemical Engineering with Bioprocessing","Y","01","Full-time","B","Birmingham","8","001","Postgraduate Diploma","N","N","H810","Chemical engineering","","","","","0110","University of Birmingham","","","","","2","Months","013","Chemical Engineering","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Eng Lang and Linguistics","","","237","003F","PG MC TESOL: Lan Te Met DL MC","TESOL: Language Teaching Methodology","N","01","Full-time","D","Distance Education","12","176","Postgraduate Microcredential","N","N","X100","Training teachers","","","","","0110","University of Birmingham","","","","","3","Weeks","237","Eng Lang and Linguistics","",""
"13","College Eng and Physical Sci","056","Chemical Engineering","Chemical Engineering","","","013","004E","PGDip Adv Chem Eng w Biopr PT","Advanced Chemical Engineering with Bioprocessing","Y","31","Part-time.","B","Birmingham","16","001","Postgraduate Diploma","N","N","H810","Chemical engineering","","","","","0110","University of Birmingham","","","","","2","Months","013","Chemical Engineering","",""
"13","College Eng and Physical Sci","014","Chemistry","Chemistry","","","014","0051","PG VRS Chemistry FT","Chemistry (occasional)","Y","01","Full-time","B","Birmingham","24","134","Visiting Research Student","N","N","F100","Chemistry","","","","","0110","University of Birmingham","","","","","2","Months","014","Chemistry","",""
"13","College Eng and Physical Sci","014","Chemistry","Chemistry","","","014","0053","PG VRS Chemistry PT","Chemistry (occasional)","Y","31","Part-time.","B","Birmingham","24","134","Visiting Research Student","N","N","F100","Chemistry","","","","","0110","University of Birmingham","","","","","2","Months","014","Chemistry","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Theology and Religion","","","150","007F","PGDip (HA) in Fa-Ba Leader PT","Faith-Based Leadership","N","31","Part-time.","B","Birmingham","30","175","Postgraduate Diploma","N","N","V600","Theology & religious studies","","","","","0110","University of Birmingham","","","","","2","Months","150","Theology and Religion","",""
